month,trend,seasonal,residual
2020-05-01,4709.833333333333,1.590058905450544,1.0260501864379596
2020-06-01,4801.583333333332,1.663966159137626,0.8561052128943076
2020-07-01,4833.083333333333,1.5718262435721664,0.7407098093862764
2020-08-01,4893.374999999999,1.3532918315038558,0.8877762058895333
2020-09-01,5061.249999999999,0.6834845300600212,1.119306097546062
2020-10-01,5328.499999999999,0.4947583300244586,1.258193352868645
2020-11-01,5519.833333333332,0.5679591401216539,1.4918470921886475
2020-12-01,5721.333333333332,0.2834590631924958,1.3053688935023593
2021-01-01,6003.333333333333,0.6314420997668828,1.015891967739871
2021-02-01,6150.416666666667,0.6426108918626222,1.1671611783072462
2021-03-01,6179.875,1.0232094114907586,1.1626828901791622
2021-04-01,6186.083333333333,1.4939333938169133,1.0692957687099751
2021-05-01,6193.75,1.590058905450544,0.8872482573447074
2021-06-01,6194.916666666666,1.663966159137626,1.0304486125485044
2021-07-01,,1.5718262435721664,
2021-08-01,,1.3532918315038558,
2021-09-01,,0.6834845300600212,
2021-10-01,,0.4947583300244586,
2021-11-01,,0.5679591401216539,
2021-12-01,,0.2834590631924958,
